,,,,,,,,,,,,,,,,,,,,,,Reload,,,Reload,,,Reload,,,,,,,,,,,,,,,
Jason Clare,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Blaxland,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/CF/Clare_46P.pdf?la=en&hash=192FCA858ED42F6D23908E0A28772D63C006E8AC,Unknown,,22/03/1972,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWL,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWL,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWL,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWL,14.7,Safe,,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWL,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Politics,Politics,Political Staffers,Law,Yes
Oz Guney,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Blaxland,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-14.7,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Tabatha Young,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,https://queenslandlabor.org/tabatha-young/,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Bonner,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/tabatha-young-5b3a17aa/?originalSubdomain=au,Society and culture (incl Law),https://www.linkedin.com/in/tabatha-young-5b3a17aa/?originalSubdomain=au,Lawyers,https://www.linkedin.com/in/tabatha-young-5b3a17aa/?originalSubdomain=au,-7.4,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,
Ross Vasta,https://www.aph.gov.au/Senators_and_Members,Male ,https://www.rossvasta.com.au/about/about-ross/,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Bonner,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Anglican,https://www.rossvasta.com.au/st-peters-anglican-church-parish-centre/,08/10/1966,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0D,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0D,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0D,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0D,7.4,Safe,,Y,2004,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0D,Greg,TRUE,FALSE,note services in parliment not continious,,,Bachelor Degree Level,Bachelor Degree Level,Commerce,Marketing,Marketing,Managers,Commerce,Yes
Louise Miller-Frost,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Boothby,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,SA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,15/10/1962,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249764,Postgraduate,https://www.linkedin.com/in/louisemillerfrostboothby/details/education/,Society and culture (incl Law),https://www.linkedin.com/in/louisemillerfrostboothby/details/education/,Other,https://www.linkedin.com/in/louisemillerfrostboothby/details/education/,-1.4,Swing,,N,n/a,n/a,Tash / Joe,FALSE,FALSE,,,,,Postgraduate Degree,Public health and MBA,CEO/Board member,CEO/Board member,Managers,Public health and MBA,Yes
Rachel Swift,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Boothby,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,SA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Modern/Moderate Liberals,https://www.abc.net.au/news/2021-05-22/rachel-swift-follows-nicolle-flint-as-liberal-boothby-candidate/100158104,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/rachel-swift/?originalSubdomain=au,Health,https://www.linkedin.com/in/rachel-swift/?originalSubdomain=au,Other,https://www.linkedin.com/in/rachel-swift/?originalSubdomain=au,1.4,Swing,,N,n/a,n/a,Tash / Joe,FALSE,FALSE,Sitting liberal retiring,,,,Postgraduate Degree,Medicine,Health ,Health ,Managers,Medicine,Yes
Donisha Duff,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,https://www.linkedin.com/in/donisha-duff-43b92437/,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Bowman,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/donisha-duff-43b92437/,Management and commerce,https://www.linkedin.com/in/donisha-duff-43b92437/,Other,https://www.linkedin.com/in/donisha-duff-43b92437/,-10.2,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Management,Health ,Health ,Managers,Management,
Henry Pike,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal National Party of Queensland,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Bowman,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/henry-pike-207268ab/,Architecture and building,https://www.linkedin.com/in/henry-pike-207268ab/,Political,https://www.linkedin.com/in/henry-pike-207268ab/,10.2,Safe,,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Architecture,Politics,Politics,Political Staffers,Architecture,Yes
Chris Lynch,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Braddon,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,TAS,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-3.1,Swing,,N,n/a,n/a,Tash / Joe,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Gavin Pearce,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Braddon,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,National Right - Liberal,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,21/12/1967,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=282306,Advanced Diploma/Diploma/Assoc Diploma,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=282306,Management and commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=282306,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=282306,3.1,Swing,,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=282306,Tash / Joe,TRUE,FALSE,,,,Diploma Level,Advanced Diploma/Diploma/Assoc Diploma,HR Management,Military,Military,Miltiary,HR Management,Yes
Paul Fletcher,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Bradfield,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,16/01/1965,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=L6B,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=L6B,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=L6B,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=L6B,16.6,Safe,,Y,2009,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=L6B,Ben,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Law. Business Admin,Law,Law,Lawyers,Law. Business Admin,Yes
David Gordon Brigden,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Bradfield,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-16.6,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Peter Hudson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Brand,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,01/01/2002,https://www.linkedin.com/in/peter-hudson-276b931a3/?originalSubdomain=au,Bachelor Degree,https://www.linkedin.com/in/peter-hudson-276b931a3/?originalSubdomain=au,Society and culture (incl Law),https://www.linkedin.com/in/peter-hudson-276b931a3/?originalSubdomain=au,Other,https://www.linkedin.com/in/peter-hudson-276b931a3/?originalSubdomain=au,-6.7,Unlikely,,N,n/a,n/a,Stephen,FALSE,FALSE,Age only. no DOB,,,Bachelor Degree Level,Bachelor Degree Level,Law/Commerce,Retail,Retail,Sales workers,Law/Commerce,Yes
Madeleine King,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Brand,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/KN/KingM_46P.pdf?la=en&hash=B46F19A75EEAE96C2EC63741571EDFE5BCEF2BEF,Unknown,,31/03/1973,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=102376,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=102376,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=102376,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=102376,6.7,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=102376,Stan,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,Yes
Madonna Jarrett,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,https://queenslandlabor.org/madonna-jarrett/,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Brisbane,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://queenslandlabor.org/madonna-jarrett/,Unknown,,Unknown,,-4.9,Swing,,N,n/a,n/a,Greg,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Marketing & Science,Consulting & Communications,Unknown,,Unknown,Yes
Trevor Evans,https://www.aph.gov.au/Senators_and_Members,Male ,https://www.linkedin.com/in/trevor-evans-7345aa66/,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Brisbane,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,28/08/1981,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=61378,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=61378,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=61378,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=61378,4.9,Swing,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=61378,Greg,FALSE,FALSE,Trevor is openly gay,,,Bachelor Degree Level,Bachelor Degree Level,Law & Economics,Banking and Finance,Banking and Finance,Managers,Law & Economics,Yes
James Moody,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Bruce,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.jamesmoody.com.au/about,Society and culture (incl Law),https://www.jamesmoody.com.au/about,Lawyers,https://www.jamesmoody.com.au/about,-7.3,Unlikely,,N,n/a,n/a,Hufflepuff,FALSE,FALSE,Collingwood supporter (filth),,,Master Degree Level,Postgraduate Degree,Law,Law,Law,Lawyers,Law,N
Julian Hill,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Bruce,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Community and Public Sector Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/GJ/Hill_46P.pdf?la=en&hash=A1DD27C63A1DDF3E306557664AD729506E34F2B3,Unknown,,04/06/1973,https://en.wikipedia.org/wiki/Julian_Hill,Bachelor Degree,https://en.wikipedia.org/wiki/Julian_Hill,Society and culture (incl Law),https://en.wikipedia.org/wiki/Julian_Hill,Political,https://www.linkedin.com/in/julian-hill-995888a1/details/experience/,7.3,Safe,,Y,2016,https://en.wikipedia.org/wiki/Julian_Hill,Hufflepuff,FALSE,FALSE,Please replace wiki references,,,Bachelor Degree Level,Bachelor Degree Level,Science and Law,Public Servant,Public Servant,Political Staffers,Science and Law,Yes
David Goode,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Burt,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,01/01/1965,https://www.waliberal.org.au/state-news/local-liberals-david-dwyer-and-david-goode-will-deliver-for-their-communities/,Bachelor Degree,https://www.linkedin.com/in/david-goode-j-p-37147720/?originalSubdomain=au,Management and Commerce,https://www.linkedin.com/in/david-goode-j-p-37147720/?originalSubdomain=au,Other,https://www.linkedin.com/in/david-goode-j-p-37147720/?originalSubdomain=au,-5.5,Swing,,N,n/a,n/a,Stephen,FALSE,FALSE,Age only. no DOB,,,Bachelor Degree Level,Bachelor Degree Level,Accounting,Banking and Finance,Banking and Finance,Managers,Accounting,Yes
Matt Keogh,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Burt,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Australian Workers' Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/KN/Keogh_46P.pdf?la=en&hash=DAE790AE4DF72CB7157CB2CDDC4CCE3B7FCD3C16,Unknown,,11/11/1981,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249147,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249147,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249147,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249147,5.5,Swing,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249147,Stan,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,Yes
Andrew Gee,https://www.aph.gov.au/Senators_and_Members,Male ,,The Nationals,https://www.aph.gov.au/Senators_and_Members,Calare,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Nationals,n/a,n/a,n/a,Unknown,,13/09/1968,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=261393,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=261393,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=261393,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=261393,13.3,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=261393,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,Yes
Sarah Elliott,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Calare,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-13.3,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Tim Staker-Gunn,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Calwell,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-19.6,Unlikely,,N,n/a,n/a,Hufflepuff,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Maria Vamvakinou,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Calwell,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/SZ/Vamvakinou_46P.pdf?la=en&hash=A7FE66411976C000C523A5C866CDA8001C6EA69E,Unknown,,04/01/1959,https://en.wikipedia.org/wiki/Maria_Vamvakinou,Bachelor Degree,https://en.wikipedia.org/wiki/Maria_Vamvakinou,Society and culture (incl Law),https://en.wikipedia.org/wiki/Maria_Vamvakinou,Other,https://en.wikipedia.org/wiki/Maria_Vamvakinou,19.6,Safe,,Y,2001,https://en.wikipedia.org/wiki/Maria_Vamvakinou,Hufflepuff,FALSE,FALSE,Please replace wiki references,,,Bachelor Degree Level,Bachelor Degree Level,Arts and Political Science,Education,Education,Teachers,Arts and Political Science,Yes
Slade Minson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Canberra,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,ACT,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,01/01/1968,https://www.linkedin.com/in/slade-minson-54838346/,Bachelor Degree,https://www.linkedin.com/in/slade-minson-54838346/,Natural and physical sciences,https://www.linkedin.com/in/slade-minson-54838346/,Other,https://www.linkedin.com/in/slade-minson-54838346/,-17.1,Unlikely,,N,n/a,n/a,Stephen,FALSE,FALSE,Age only. no DOB,,,Bachelor Degree Level,Bachelor Degree Level,Applied Science,Real Estate,Real Estate,Managers,Applied Science,
Alicia Payne,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Canberra,https://www.aph.gov.au/Senators_and_Members,ACT,https://www.aph.gov.au/Senators_and_Members,Unaligned - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Community and Public Sector Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/OR/Payne_46P.pdf?la=en&hash=470A78A0A0FB0A3462EFF31D06DF47CA742C95A6,Unknown,,24/07/1982,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=144732,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=144732,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=144732,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=144732,17.1,Safe,,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=144732,Stan,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Political Economy,Politics,Politics,Political Staffers,Political Economy,Yes
Amanda Hunt,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Canning,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/amanda-hunt-3263613a/?originalSubdomain=au,Society and culture (incl Law),https://www.linkedin.com/in/amanda-hunt-3263613a/?originalSubdomain=au,Other,https://www.linkedin.com/in/amanda-hunt-3263613a/?originalSubdomain=au,-11.6,Unlikely,,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Social Science,Community Services,Community Services,Managers,Social Science,
Andrew Hastie,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Canning,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,National Right - Liberal,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,30/09/1982,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=260805,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=260805,Society and culture (incl Law),https://www.minister.defence.gov.au/minister/andrew-hastie,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=260805,11.6,Safe,,Y,2015,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=260805,Stan,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,History & Philosophy,Army,Army,Miltiary,History & Philosophy,Yes
Russell Robertson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,https://www.alp.org.au/our-people/our-people/russell-robertson/,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Capricornia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://www.queenslandcountrylife.com.au/story/7257374/federal-labor-announce-capricornia-candidate/,-12.4,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,man is a ghost,,,,Unknown,,Mining,Mining,Managers,Unknown,
